TCM_symptom_id,TCM_symptom_name,first_source,first_status,first_detail_url,first_message,second_source,second_status,second_detail_url,second_message,updated,updated_source
1350,新旧瘀痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E6%96%B0%E6%97%A7%E7%98%80%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1348,心胸烦热,duguji,not_found,https://baike.duguji.cn/baike/w/%E5%BF%83%E8%83%B8%E7%83%A6%E7%83%AD,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1354,形体消瘦,duguji,not_found,https://baike.duguji.cn/baike/w/%E5%BD%A2%E4%BD%93%E6%B6%88%E7%98%A6,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1352,形瘦,duguji,not_found,https://baike.duguji.cn/baike/w/%E5%BD%A2%E7%98%A6,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1353,形体肥胖,duguji,not_found,https://baike.duguji.cn/baike/w/%E5%BD%A2%E4%BD%93%E8%82%A5%E8%83%96,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1361,胸痹作痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E7%97%B9%E4%BD%9C%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1364,胸部闷痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E9%83%A8%E9%97%B7%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1362,胸部憋闷,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E9%83%A8%E6%86%8B%E9%97%B7,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1365,胸部疼痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E9%83%A8%E7%96%BC%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1367,胸腹积水,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%85%B9%E7%A7%AF%E6%B0%B4,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1368,胸腹冷痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%85%B9%E5%86%B7%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1366,胸腹刺痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%85%B9%E5%88%BA%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1369,胸腹满闷,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%85%B9%E6%BB%A1%E9%97%B7,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1370,胸腹闷胀,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%85%B9%E9%97%B7%E8%83%80,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1371,胸腹水肿,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%85%B9%E6%B0%B4%E8%82%BF,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1372,胸腹疼痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%85%B9%E7%96%BC%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1373,胸腹胀满,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%85%B9%E8%83%80%E6%BB%A1,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1374,胸腹胀闷,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%85%B9%E8%83%80%E9%97%B7,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1375,胸腹胀痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%85%B9%E8%83%80%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1377,胸膈满闷,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%86%88%E6%BB%A1%E9%97%B7,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1379,胸膈痞闷,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%86%88%E7%97%9E%E9%97%B7,HTTP 404: page does not exist,dayi,ok,https://www.dayi.org.cn/symptom/1153737.html,,yes,dayi
1378,胸膈痞满,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%86%88%E7%97%9E%E6%BB%A1,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1380,胸膈痞塞,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%86%88%E7%97%9E%E5%A1%9E,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1381,胸膈胀满,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%86%88%E8%83%80%E6%BB%A1,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1383,胸满郁闷,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E6%BB%A1%E9%83%81%E9%97%B7,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1385,胸闷不畅,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E9%97%B7%E4%B8%8D%E7%95%85,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1386,胸闷不适,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E9%97%B7%E4%B8%8D%E9%80%82,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1387,胸闷不舒,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E9%97%B7%E4%B8%8D%E8%88%92,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1388,胸闷作痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E9%97%B7%E4%BD%9C%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1392,胸痛彻背,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E7%97%9B%E5%BD%BB%E8%83%8C,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1394,胸脘痞闷,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%84%98%E7%97%9E%E9%97%B7,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1393,胸脘满闷,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%84%98%E6%BB%A1%E9%97%B7,HTTP 404: page does not exist,dayi,ok,https://www.dayi.org.cn/symptom/1153701.html,,yes,dayi
1395,胸脘胀满,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%84%98%E8%83%80%E6%BB%A1,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1396,胸脘胀闷,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%84%98%E8%83%80%E9%97%B7,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1397,胸胁刺痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%83%81%E5%88%BA%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1398,胸胁挫伤,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%83%81%E6%8C%AB%E4%BC%A4,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1400,胸胁剌痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%83%81%E5%89%8C%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1401,胸胁闷痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%83%81%E9%97%B7%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1402,胸胁痞闷,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%83%81%E7%97%9E%E9%97%B7,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1403,胸胁气滞,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%83%81%E6%B0%94%E6%BB%9E,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1404,胸胁疼痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%83%81%E7%96%BC%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1406,胸胁隐痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%83%81%E9%9A%90%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1407,胸胁胀,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%83%81%E8%83%80,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1408,胸胁胀满,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%83%81%E8%83%80%E6%BB%A1,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1409,胸胁胀闷,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%83%81%E8%83%80%E9%97%B7,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1412,胸胀满,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%83%80%E6%BB%A1,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1413,胸胀痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%83%80%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1410,胸胁胀痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%83%81%E8%83%80%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1411,胸胁作痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E8%83%81%E4%BD%9C%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1416,胸中闷热,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E4%B8%AD%E9%97%B7%E7%83%AD,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1414,胸中憋闷,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E4%B8%AD%E6%86%8B%E9%97%B7,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1415,胸中满闷,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E4%B8%AD%E6%BB%A1%E9%97%B7,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1417,胸中闷痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%83%B8%E4%B8%AD%E9%97%B7%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1434,虚劳咳嗽,duguji,ok,https://baike.duguji.cn/baike/w/%E8%99%9A%E5%8A%B3%E5%92%B3%E5%97%BD,,,skipped_first_source_success,,,yes,duguji
1420,羞明流泪,duguji,not_found,https://baike.duguji.cn/baike/w/%E7%BE%9E%E6%98%8E%E6%B5%81%E6%B3%AA,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1419,羞明多眵,duguji,not_found,https://baike.duguji.cn/baike/w/%E7%BE%9E%E6%98%8E%E5%A4%9A%E7%9C%B5,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1444,血尿,duguji,ok,https://baike.duguji.cn/baike/w/%E8%A1%80%E5%B0%BF,,,skipped_first_source_success,,,yes,duguji
1423,嗅觉迟钝,duguji,not_found,https://baike.duguji.cn/baike/w/%E5%97%85%E8%A7%89%E8%BF%9F%E9%92%9D,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1428,虚烦不眠,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%99%9A%E7%83%A6%E4%B8%8D%E7%9C%A0,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1422,嗅觉不灵,duguji,not_found,https://baike.duguji.cn/baike/w/%E5%97%85%E8%A7%89%E4%B8%8D%E7%81%B5,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1421,羞明畏光,duguji,not_found,https://baike.duguji.cn/baike/w/%E7%BE%9E%E6%98%8E%E7%95%8F%E5%85%89,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1454,牙齿松动,duguji,ok,https://baike.duguji.cn/baike/w/%E7%89%99%E9%BD%BF%E6%9D%BE%E5%8A%A8,,,skipped_first_source_success,,,yes,duguji
1457,牙痛,duguji,ok,https://baike.duguji.cn/baike/w/%E7%89%99%E7%97%9B,,,skipped_first_source_success,,,yes,duguji
1430,虚寒性出血,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%99%9A%E5%AF%92%E6%80%A7%E5%87%BA%E8%A1%80,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1433,虚劳咳喘,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%99%9A%E5%8A%B3%E5%92%B3%E5%96%98,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1460,牙龈痛,duguji,ok,https://baike.duguji.cn/baike/w/%E7%89%99%E9%BE%88%E7%97%9B,,,skipped_first_source_success,,,yes,duguji
1432,虚劳久咳,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%99%9A%E5%8A%B3%E4%B9%85%E5%92%B3,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1465,咽部充血,duguji,ok,https://baike.duguji.cn/baike/w/%E5%92%BD%E9%83%A8%E5%85%85%E8%A1%80,,,skipped_first_source_success,,,yes,duguji
1463,牙龈肿胀,duguji,ok,https://baike.duguji.cn/baike/w/%E7%89%99%E9%BE%88%E8%82%BF%E8%83%80,,,skipped_first_source_success,,,yes,duguji
1436,虚热不退,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%99%9A%E7%83%AD%E4%B8%8D%E9%80%80,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1450,血压偏高,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%A1%80%E5%8E%8B%E5%81%8F%E9%AB%98,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1441,血管神经性头痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%A1%80%E7%AE%A1%E7%A5%9E%E7%BB%8F%E6%80%A7%E5%A4%B4%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1447,血热吐衄,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%A1%80%E7%83%AD%E5%90%90%E8%A1%84,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1453,血肿疼痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%A1%80%E8%82%BF%E7%96%BC%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1446,血热吐紐,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%A1%80%E7%83%AD%E5%90%90%E7%B4%90,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1461,牙龈肿,duguji,not_found,https://baike.duguji.cn/baike/w/%E7%89%99%E9%BE%88%E8%82%BF,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1466,咽部红,duguji,not_found,https://baike.duguji.cn/baike/w/%E5%92%BD%E9%83%A8%E7%BA%A2,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1468,咽部肿,duguji,not_found,https://baike.duguji.cn/baike/w/%E5%92%BD%E9%83%A8%E8%82%BF,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1464,咽部不适,duguji,not_found,https://baike.duguji.cn/baike/w/%E5%92%BD%E9%83%A8%E4%B8%8D%E9%80%82,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1467,咽部红肿,duguji,not_found,https://baike.duguji.cn/baike/w/%E5%92%BD%E9%83%A8%E7%BA%A2%E8%82%BF,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1469,咽部肿痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E5%92%BD%E9%83%A8%E8%82%BF%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1471,咽干喉痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E5%92%BD%E5%B9%B2%E5%96%89%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1472,咽干燥,duguji,not_found,https://baike.duguji.cn/baike/w/%E5%92%BD%E5%B9%B2%E7%87%A5,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1473,咽干灼热,duguji,not_found,https://baike.duguji.cn/baike/w/%E5%92%BD%E5%B9%B2%E7%81%BC%E7%83%AD,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1480,咽喉红肿,duguji,ok,https://baike.duguji.cn/baike/w/%E5%92%BD%E5%96%89%E7%BA%A2%E8%82%BF,,,skipped_first_source_success,,,yes,duguji
1482,咽喉痛,duguji,no_definition,https://baike.duguji.cn/baike/w/%E5%92%BD%E5%96%89%E7%97%9B,raw page parsed but no definition found,dayi,not_found,,no exact symptom result in search page,no,
1474,咽膈不利,duguji,not_found,https://baike.duguji.cn/baike/w/%E5%92%BD%E8%86%88%E4%B8%8D%E5%88%A9,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1485,咽喉肿痛,duguji,ok,https://baike.duguji.cn/baike/w/%E5%92%BD%E5%96%89%E8%82%BF%E7%97%9B,,,skipped_first_source_success,,,yes,duguji
1475,咽红,duguji,not_found,https://baike.duguji.cn/baike/w/%E5%92%BD%E7%BA%A2,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1476,咽红肿痛,duguji,not_found,https://baike.duguji.cn/baike/w/%E5%92%BD%E7%BA%A2%E8%82%BF%E7%97%9B,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1478,咽喉干,duguji,not_found,https://baike.duguji.cn/baike/w/%E5%92%BD%E5%96%89%E5%B9%B2,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1477,咽喉不利,duguji,ok,https://baike.duguji.cn/baike/w/%E5%92%BD%E5%96%89%E4%B8%8D%E5%88%A9,,,skipped_first_source_success,,,yes,duguji
1479,咽喉干燥,duguji,not_found,https://baike.duguji.cn/baike/w/%E5%92%BD%E5%96%89%E5%B9%B2%E7%87%A5,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1484,咽喉肿,duguji,not_found,https://baike.duguji.cn/baike/w/%E5%92%BD%E5%96%89%E8%82%BF,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1487,咽喉灼热,duguji,not_found,https://baike.duguji.cn/baike/w/%E5%92%BD%E5%96%89%E7%81%BC%E7%83%AD,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1486,咽喉肿痈,duguji,not_found,https://baike.duguji.cn/baike/w/%E5%92%BD%E5%96%89%E8%82%BF%E7%97%88,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1488,咽黏膜充血,duguji,not_found,https://baike.duguji.cn/baike/w/%E5%92%BD%E9%BB%8F%E8%86%9C%E5%85%85%E8%A1%80,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1492,咽痈,duguji,not_found,https://baike.duguji.cn/baike/w/%E5%92%BD%E7%97%88,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1490,咽下不利,duguji,not_found,https://baike.duguji.cn/baike/w/%E5%92%BD%E4%B8%8B%E4%B8%8D%E5%88%A9,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1495,咽灼热感,duguji,not_found,https://baike.duguji.cn/baike/w/%E5%92%BD%E7%81%BC%E7%83%AD%E6%84%9F,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1494,咽中有痰,duguji,not_found,https://baike.duguji.cn/baike/w/%E5%92%BD%E4%B8%AD%E6%9C%89%E7%97%B0,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1493,咽燥,duguji,not_found,https://baike.duguji.cn/baike/w/%E5%92%BD%E7%87%A5,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1497,言语不清,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%A8%80%E8%AF%AD%E4%B8%8D%E6%B8%85,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1499,言语謇涩,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%A8%80%E8%AF%AD%E8%AC%87%E6%B6%A9,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1500,颜面部红斑,duguji,not_found,https://baike.duguji.cn/baike/w/%E9%A2%9C%E9%9D%A2%E9%83%A8%E7%BA%A2%E6%96%91,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1491,咽痒,duguji,error,,RuntimeError: URLError: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)>,dayi,ok,https://www.dayi.org.cn/symptom/1153651.html,,yes,dayi
1498,言语不淸,duguji,not_found,https://baike.duguji.cn/baike/w/%E8%A8%80%E8%AF%AD%E4%B8%8D%E6%B7%B8,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
1501,颜面皮肤光亮油腻,duguji,not_found,https://baike.duguji.cn/baike/w/%E9%A2%9C%E9%9D%A2%E7%9A%AE%E8%82%A4%E5%85%89%E4%BA%AE%E6%B2%B9%E8%85%BB,HTTP 404: page does not exist,dayi,not_found,,no exact symptom result in search page,no,
