Herb_ID,Herb_cn_name,detail_url,filled_fields,filled_values
HERB001901,枸骨叶,https://www.dayi.org.cn/cmedical/301063.html,UsePart|Function|Properties|Meridians,"{""UsePart"": ""叶"", ""Function"": ""清热养阴，益肾，平肝。"", ""Properties"": ""味苦，性凉，"", ""Meridians"": ""归肝、肾经""}"
HERB001904,枸橘,https://www.dayi.org.cn/cmedical/1113534.html,Properties|Meridians,"{""Properties"": ""味辛、苦，性温"", ""Meridians"": ""归肝、胃经""}"
HERB001911,枸杞,https://www.dayi.org.cn/cmedical/1155607.html,Herb_latin_name|UsePart|Function|Indication|Properties|Meridians,"{""Herb_latin_name"": ""Lycii Fructus"", ""UsePart"": ""成熟果实"", ""Function"": ""滋补肝肾，益精明目。"", ""Indication"": ""虚劳精亏，腰膝酸痛，眩晕耳鸣，阳痿遗精，内热消渴，血虚萎黄，目昏不明。"", ""Properties"": ""味甘，性平"", ""Meridians"": ""归肝、肾经""}"
HERB001914,枸杞叶,https://www.dayi.org.cn/cmedical/1114137.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""味苦、甘，性凉"", ""Meridians"": ""归肝、脾、肾经""}"
HERB001917,狗舌草,https://www.dayi.org.cn/cmedical/1114138.html,Toxicity|Properties,"{""Toxicity"": ""有小毒"", ""Properties"": ""味苦，性寒""}"
HERB001919,狗屎花,https://www.dayi.org.cn/cmedical/1114139.html,Properties|Meridians,"{""Properties"": ""味苦，性凉"", ""Meridians"": ""归肺、肝、肾经""}"
HERB001920,构树,https://www.dayi.org.cn/cmedical/1116660.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""楮实子：味甘，性寒"", ""Meridians"": ""归肝、肾经。楮树白皮：味甘，性平。楮树根：味甘，性微寒。楮皮间白汁：味甘、性平。楮叶：味甘，性凉。""}"
HERB001928,狗仔花,https://www.dayi.org.cn/cmedical/301061.html,Function|Indication,"{""Function"": ""发表散寒，凉血解毒，清热止泻。"", ""Indication"": ""用于感冒发热，疟疾，热泻，痧气，湿疹，荨麻疹，久热不退，高血压，乳腺炎。""}"
HERB001937,骨节草,https://www.dayi.org.cn/cmedical/1114162.html,Properties,"{""Properties"": ""味甘、微苦，性平""}"
HERB001947,谷芽,https://www.dayi.org.cn/cmedical/301064.html,Toxicity,"{""Toxicity"": ""无毒""}"
HERB001952,瓜蒌,https://www.dayi.org.cn/cmedical/1114152.html,Herb_latin_name|UsePart|Function|Properties|Meridians,"{""Herb_latin_name"": ""Trichosanthis Fructus"", ""UsePart"": ""成熟果实"", ""Function"": ""清热涤痰，宽胸散结，润燥滑肠。"", ""Properties"": ""味甘、微苦，性寒"", ""Meridians"": ""归肺、胃、大肠经""}"
HERB001960,关苍术,https://www.dayi.org.cn/cmedical/301070.html,Properties|Meridians,"{""Properties"": ""味辛、苦，性温，"", ""Meridians"": ""归脾、胃经""}"
HERB001963,关公须,https://www.dayi.org.cn/cmedical/301072.html,Herb_latin_name|UsePart|Function|Indication|Properties|Meridians,"{""Herb_latin_name"": ""Salvia kiangsiensis C. Y. Wu"", ""UsePart"": ""带根全草"", ""Function"": ""凉血止血，活血消肿，清热解毒。"", ""Indication"": ""用于吐血，衄血，便血，崩漏，月经不调，跌打损伤，腰痛，乳腺炎，疖痈肿毒，毒蛇咬伤。"", ""Properties"": ""味苦、辛，性凉，"", ""Meridians"": ""归肝、胃经""}"
HERB001983,贯叶连翘,https://www.dayi.org.cn/cmedical/301081.html,UsePart|Function|Indication|Properties|Meridians,"{""UsePart"": ""全草"", ""Function"": ""收敛止血，调经通乳，清热解毒，利湿。"", ""Indication"": ""用于咯血，吐血，肠风下血，崩漏，外伤出血，月经不调，乳妇乳汁不下，黄疸，咽喉疼痛，目赤肿痛，口鼻生疮，痈疖肿毒，烫火伤。"", ""Properties"": ""味苦、涩，性平。"", ""Meridians"": ""归肝经""}"
HERB001981,贯叶金丝桃,https://www.dayi.org.cn/cmedical/301080.html,Herb_latin_name|UsePart|Function|Indication|Properties|Meridians,"{""Herb_latin_name"": ""Hyperici Perforati Herba"", ""UsePart"": ""地上部分"", ""Function"": ""疏肝解郁、清热利湿、消肿通乳。"", ""Indication"": ""用于肝气郁结、情志不畅、心胸郁闷、关节肿痛、乳痈、乳少。"", ""Properties"": ""辛，寒"", ""Meridians"": ""归肝经""}"
HERB001985,贯众,https://www.dayi.org.cn/cmedical/301082.html,Toxicity|UsePart,"{""Toxicity"": ""有小毒"", ""UsePart"": ""根茎""}"
HERB001989,贯众,https://www.dayi.org.cn/cmedical/301082.html,Toxicity,"{""Toxicity"": ""有小毒""}"
HERB001994,广东金钱草,https://www.dayi.org.cn/cmedical/301115.html,Properties,"{""Properties"": ""甘、淡，平。肝、胆、膀胱、肾经""}"
HERB001995,广东土牛膝,https://www.dayi.org.cn/cmedical/301118.html,Toxicity|UsePart|Function|Indication|Properties|Meridians,"{""Toxicity"": ""有毒"", ""UsePart"": ""根"", ""Function"": ""清热利咽，凉血散瘀，解毒消肿。"", ""Indication"": ""主治咽喉肿痛，白喉，吐血，血淋，赤白下痢，跌打损伤，痈疮肿毒，毒蛇咬伤，水火烫伤。"", ""Properties"": ""味苦、甘，性凉，"", ""Meridians"": ""归肺、肝经""}"
HERB001998,广防己,https://www.dayi.org.cn/cmedical/301122.html,Properties|Meridians,"{""Properties"": ""味苦、辛，大寒。"", ""Meridians"": ""归膀胱、肺经""}"
HERB002002,广藿香,https://www.dayi.org.cn/cmedical/301123.html,Herb_latin_name|UsePart|Function|Properties|Meridians,"{""Herb_latin_name"": ""Pogostemonis Herba"", ""UsePart"": ""地上部分"", ""Function"": ""芳香化浊，和中止呕，发表解暑。"", ""Properties"": ""味辛，性微温"", ""Meridians"": ""归脾、胃、肺经""}"
HERB002007,广金钱草,https://www.dayi.org.cn/cmedical/301124.html,Properties|Meridians,"{""Properties"": ""味甘、淡，性凉"", ""Meridians"": ""归肝、肾、膀胱经""}"
HERB002021,广西莪术,https://www.dayi.org.cn/cmedical/301127.html,Properties|Meridians,"{""Properties"": ""味辛、苦，性温。"", ""Meridians"": ""归肝、脾经""}"
HERB002023,广西九里香,https://www.dayi.org.cn/cmedical/301131.html,Properties|Meridians,"{""Properties"": ""味辛、苦，性微温"", ""Meridians"": ""归肝经""}"
HERB002033,光叶水苏,https://www.dayi.org.cn/cmedical/301112.html,Properties|Meridians,"{""Properties"": ""味微甘，性平"", ""Meridians"": ""归肺、大肠经""}"
HERB002035,光叶水苏,https://www.dayi.org.cn/cmedical/301112.html,UsePart|Function|Indication|Properties|Meridians,"{""UsePart"": ""根或全草"", ""Function"": ""清热化痰，抗菌消炎。"", ""Indication"": ""风热咳嗽，咽喉肿痛，百日咳，痢疾，带状疱疹。"", ""Properties"": ""味微甘，性平"", ""Meridians"": ""归肺、大肠经""}"
HERB002043,光枝勾儿茶,https://www.dayi.org.cn/cmedical/301113.html,Properties|Meridians,"{""Properties"": ""味苦，性平，"", ""Meridians"": ""归肺经""}"
HERB002047,桂丁,https://www.dayi.org.cn/cmedical/301156.html,Function|Indication|Properties,"{""Function"": ""温里散寒，止痛，止呃。"", ""Indication"": ""用于心胸疼痛，胃腹冷痛，恶心，嗳气，呃逆，呕吐；肺寒咳喘。"", ""Properties"": ""味甘、辛，性温。肉桂子、桂子、桂丁香""}"
HERB002051,鬼箭锦鸡儿,https://www.dayi.org.cn/cmedical/301145.html,Toxicity|Properties,"{""Toxicity"": ""无毒"", ""Properties"": ""味辛、苦、涩，性微寒""}"
HERB002052,鬼箭羽,https://www.dayi.org.cn/cmedical/301146.html,UsePart,"{""UsePart"": ""具翅状物枝条或翅状附属物""}"
HERB002053,鬼箭羽,https://www.dayi.org.cn/cmedical/301146.html,Indication,"{""Indication"": ""主治症瘕结块、心腹疼痛、闭经、痛经、崩中漏下、产后瘀滞腹痛、恶露不下、疝气、关节痹痛、疮肿、跌打伤痛、虫积腹痛、烫火伤、毒蛇咬伤。""}"
HERB002056,桂皮,https://www.dayi.org.cn/cmedical/301164.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""味辛、甘，性温"", ""Meridians"": ""归脾、胃、肝、肾经""}"
HERB002061,鬼针草,https://www.dayi.org.cn/cmedical/301151.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""味苦，性微寒。"", ""Meridians"": ""归肺、心、胃经""}"
HERB002067,过江龙,https://www.dayi.org.cn/cmedical/1114166.html,Properties|Meridians,"{""Properties"": ""味辛、苦，性温"", ""Meridians"": ""归肝、膀胱经""}"
HERB002085,孩儿茶,https://www.dayi.org.cn/cmedical/1114181.html,Properties|Meridians,"{""Properties"": ""味苦、涩，性凉，"", ""Meridians"": ""归心、肺、脾经""}"
HERB002089,海蛤壳,https://www.dayi.org.cn/cmedical/1118073.html,UsePart,"{""UsePart"": ""贝壳""}"
HERB002094,海金沙,https://www.dayi.org.cn/cmedical/301170.html,Toxicity,"{""Toxicity"": ""无毒""}"
HERB002092,海红豆,https://www.dayi.org.cn/cmedical/1114175.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""有小毒"", ""Properties"": ""味微苦、辛，性微寒"", ""Meridians"": ""归肺、心、肝、脾经""}"
HERB002112,海参肠,https://www.dayi.org.cn/cmedical/1118151.html,Properties|Meridians,"{""Properties"": ""味咸，性温"", ""Meridians"": ""归心、肾经""}"
HERB002111,海参,https://www.dayi.org.cn/cmedical/1117876.html,UsePart|Function|Indication,"{""UsePart"": ""全体"", ""Function"": ""补肾益精，养血润燥，止血。"", ""Indication"": ""海参主要用于治疗精血亏损，虚弱劳怯，阳痿，梦遗，小便频数，肠燥便秘，肺虚咳嗽咯血，肠风便血，外伤出血。""}"
HERB002115,狗牙花,https://www.dayi.org.cn/cmedical/1116024.html,Properties|Meridians,"{""Properties"": ""味酸，性凉"", ""Meridians"": ""归肺经""}"
HERB002126,海藻,https://www.dayi.org.cn/cmedical/1155637.html,UsePart,"{""UsePart"": ""藻体""}"
HERB002128,旱菜,https://www.dayi.org.cn/cmedical/1114186.html,Toxicity|Properties,"{""Toxicity"": ""无毒"", ""Properties"": ""味甘、微辛，性凉""}"
HERB002132,旱莲花,https://www.dayi.org.cn/cmedical/1114190.html,Toxicity|Properties,"{""Toxicity"": ""无毒"", ""Properties"": ""味辛、酸，性凉""}"
HERB002135,旱芹,https://www.dayi.org.cn/cmedical/1114268.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""味甘、辛、微苦，性凉"", ""Meridians"": ""归肝、胃、肺经""}"
HERB002168,荷花,https://www.dayi.org.cn/cmedical/1117060.html,UsePart|Function|Indication|Properties|Meridians,"{""UsePart"": ""大花蕾"", ""Function"": ""祛湿、止血。"", ""Indication"": ""主治跌损呕血、天疱疮。"", ""Properties"": ""味苦、甘，性温，"", ""Meridians"": ""归脾、肾、心经""}"
HERB002172,合欢花,https://www.dayi.org.cn/cmedical/1114276.html,Properties|Meridians,"{""Properties"": ""味甘，性平"", ""Meridians"": ""归心、肝经""}"
HERB002189,核桃仁,https://www.dayi.org.cn/cmedical/1114285.html,UsePart|Properties|Meridians,"{""UsePart"": ""种子"", ""Properties"": ""味甘，性温"", ""Meridians"": ""归肾、肺、大肠经""}"
HERB002191,荷叶,https://www.dayi.org.cn/cmedical/301178.html,Toxicity,"{""Toxicity"": ""无毒""}"
HERB002192,荷叶蒂,https://www.dayi.org.cn/cmedical/1114249.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""味苦、涩，性平"", ""Meridians"": ""归脾、胃、肝经""}"
HERB002193,禾叶风毛菊,https://www.dayi.org.cn/cmedical/1115695.html,Properties,"{""Properties"": ""味苦，性凉""}"
HERB002210,黑风藤,https://www.dayi.org.cn/cmedical/1116794.html,Properties,"{""Properties"": ""味甘，性温""}"
HERB002227,黑蚂蚁,https://www.dayi.org.cn/cmedical/1118021.html,Properties|Meridians,"{""Properties"": ""味咸、酸，性平，"", ""Meridians"": ""归肝、肾经""}"
HERB002224,黑老虎,https://www.dayi.org.cn/cmedical/1115285.html,UsePart|Function|Indication|Properties,"{""UsePart"": ""根及蔓茎"", ""Function"": ""行气止痛，散瘀通络。"", ""Indication"": ""黑老虎主要用于治疗胃、十二指肠溃疡，慢性胃炎，急性胃肠炎，风湿痹痛，跌打损伤，骨折，痛经，产后瘀血腹痛，疝气痛。"", ""Properties"": ""味辛、微苦，性温""}"
HERB002230,黑木耳,https://www.dayi.org.cn/cmedical/1155670.html,Indication,"{""Indication"": ""血虚气亏，四肢抽搦，肺虚咳嗽，咯血，吐血，衄血，产后虚弱，白带过多，崩漏，血痢，肠风痔血，便秘和跌打损伤。""}"
HERB002242,黑芝麻,https://www.dayi.org.cn/cmedical/1114280.html,Toxicity,"{""Toxicity"": ""无毒""}"
HERB002258,红车轴草,https://www.dayi.org.cn/cmedical/1114261.html,Properties,"{""Properties"": ""味甘、苦，性微寒""}"
HERB002259,红椿,https://www.dayi.org.cn/cmedical/1116099.html,Properties,"{""Properties"": ""味苦、涩，性微寒""}"
HERB002262,红豆,https://www.dayi.org.cn/cmedical/1114262.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""小毒"", ""Properties"": ""味苦，性平，"", ""Meridians"": ""归肝、脾经""}"
HERB002263,红豆蔻,https://www.dayi.org.cn/cmedical/301183.html,Properties|Meridians,"{""Properties"": ""味辛，性温"", ""Meridians"": ""归脾、肺经""}"
HERB002276,红花,https://www.dayi.org.cn/cmedical/301188.html,Toxicity,"{""Toxicity"": ""无毒""}"
HERB002280,红花龙胆,https://www.dayi.org.cn/cmedical/1116170.html,Properties|Meridians,"{""Properties"": ""味苦，性寒"", ""Meridians"": ""归肝、胆经""}"
HERB002284,红花苗,https://www.dayi.org.cn/cmedical/301191.html,Toxicity|Function|Indication|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Function"": ""消肿解毒，健脾开胃。"", ""Indication"": ""生捣碎，敷游肿。"", ""Properties"": ""味辛，性温。"", ""Meridians"": ""归心、脾经""}"
HERB002283,红花绿绒蒿,https://www.dayi.org.cn/cmedical/1114279.html,Properties|Meridians,"{""Properties"": ""味苦，性寒"", ""Meridians"": ""归肝、肾经""}"
HERB002300,红毛七,https://www.dayi.org.cn/cmedical/301211.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""味苦、辛，性温，"", ""Meridians"": ""归肝经""}"
HERB002294,红景天,https://www.dayi.org.cn/cmedical/301198.html,Indication,"{""Indication"": ""气虚血瘀，胸痹心痛，中风偏瘫，倦怠气喘。""}"
HERB002304,红母鸡草,https://www.dayi.org.cn/cmedical/301220.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""味甘、微辛，性平，"", ""Meridians"": ""归肝经""}"
HERB002314,红曲,https://www.dayi.org.cn/cmedical/301230.html,Toxicity|Indication,"{""Toxicity"": ""无毒"", ""Indication"": ""主治经闭腹痛、产后瘀阻、跌打损伤、饮食积滞、赤白下痢、高脂血症。""}"
HERB002316,红三七,https://www.dayi.org.cn/cmedical/1114289.html,Toxicity|Properties,"{""Toxicity"": ""无毒"", ""Properties"": ""味涩，性平""}"
HERB002319,红参,https://www.dayi.org.cn/cmedical/1155671.html,UsePart,"{""UsePart"": ""根和根茎""}"
HERB002324,红丝线,https://www.dayi.org.cn/cmedical/301240.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""味甘、淡，性凉。"", ""Meridians"": ""归肺经""}"
HERB002332,红泽兰,https://www.dayi.org.cn/cmedical/301261.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""味苦、辛，性温，"", ""Meridians"": ""归肝、脾经""}"
HERB002339,厚朴,https://www.dayi.org.cn/cmedical/301269.html,Properties|Meridians,"{""Properties"": ""味苦、辛，性温"", ""Meridians"": ""归脾、胃、肺、大肠经""}"
HERB002342,厚朴,https://www.dayi.org.cn/cmedical/301269.html,UsePart,"{""UsePart"": ""干皮、根皮及枝皮""}"
HERB002340,厚朴花,https://www.dayi.org.cn/cmedical/1115595.html,Herb_latin_name|UsePart|Function|Indication|Properties|Meridians,"{""Herb_latin_name"": ""Magnoliae officinalis Flos"", ""UsePart"": ""花蕾"", ""Function"": ""芳香化湿，理气宽中。"", ""Indication"": ""脾胃湿阻气滞，胸脘痞闷胀满，纳谷不香。"", ""Properties"": ""味苦，性微温"", ""Meridians"": ""归脾、胃经""}"
HERB002343,厚朴花,https://www.dayi.org.cn/cmedical/1115595.html,Properties|Meridians,"{""Properties"": ""味苦，性微温"", ""Meridians"": ""归脾、胃经""}"
HERB002351,猴枣,https://www.dayi.org.cn/cmedical/1117857.html,Herb_latin_name|UsePart|Function|Indication|Properties|Meridians,"{""Herb_latin_name"": ""Calcalus Gasteris Macacae"", ""UsePart"": ""肠胃结石"", ""Function"": ""清热镇惊，豁痰定喘，解毒消肿。"", ""Indication"": ""1、痰热喘咳，咽痛喉痹，惊痫，小儿急惊，瘰疬痰核。\n2、西医诊为急支气管炎、上呼吸道感染、小儿重症肺炎、乙型脑炎、癫痫等属于热痰或顽痰胶结者。"", ""Properties"": ""味苦、微咸，性寒"", ""Meridians"": ""归心、肺、肝经""}"
HERB002360,虎刺,https://www.dayi.org.cn/cmedical/1114420.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""味苦、甘，性平"", ""Meridians"": ""归脾、肝、肺经""}"
HERB002362,胡葱,https://www.dayi.org.cn/cmedical/1114419.html,Properties|Meridians,"{""Properties"": ""味辛，性温，"", ""Meridians"": ""归肺、脾经""}"
HERB002363,蝴蝶花,https://www.dayi.org.cn/cmedical/1114424.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""小毒"", ""Properties"": ""味苦，性寒，"", ""Meridians"": ""归胃、肝经""}"
HERB002367,虎骨,https://www.dayi.org.cn/cmedical/301275.html,Toxicity,"{""Toxicity"": ""无毒""}"
HERB002369,胡黄连,https://www.dayi.org.cn/cmedical/1114382.html,Herb_latin_name|UsePart|Function|Properties|Meridians,"{""Herb_latin_name"": ""Picrorhizae Rhizoma"", ""UsePart"": ""根茎"", ""Function"": ""退虚热，消疳热，清湿热。"", ""Properties"": ""味苦，性寒"", ""Meridians"": ""归肝、胃、大肠经""}"
HERB002378,葫芦七,https://www.dayi.org.cn/cmedical/1114447.html,Properties|Meridians,"{""Properties"": ""味甘、辛，性温"", ""Meridians"": ""归肺、肾、大肠经""}"
HERB002376,胡芦巴,https://www.dayi.org.cn/cmedical/1114387.html,Herb_latin_name|Toxicity|UsePart|Function|Properties|Meridians,"{""Herb_latin_name"": ""Trigonellae Semen"", ""Toxicity"": ""无毒"", ""UsePart"": ""成熟种子"", ""Function"": ""温肾助阳、祛寒止痛。"", ""Properties"": ""味苦，性温"", ""Meridians"": ""归肾经""}"
