Herb_ID,Herb_cn_name,status,detail_url,reason
HERB000680,长果山橙,no_fields,https://www.dayi.org.cn/cmedical/305768.html,detail page parsed but no mapped fields found
HERB000682,长果罂粟,not_found,,no exact cmedical result in search page
HERB000683,长胡椒,not_found,,no exact cmedical result in search page
HERB000684,长话版克亚树,not_found,,no exact cmedical result in search page
HERB000687,长话图拉书,not_found,,no exact cmedical result in search page
HERB000689,马钱子,not_found,,no exact cmedical result in search page
HERB000692,长角豆,not_found,,no exact cmedical result in search page
HERB000685,长话钩藤,not_found,,no exact cmedical result in search page
HERB000690,长喙桉,not_found,,no exact cmedical result in search page
HERB000694,长距延胡索,not_found,,no exact cmedical result in search page
HERB000698,绒叶含笑,not_found,,no exact cmedical result in search page
HERB000697,长毛风毛菊,no_fields,https://www.dayi.org.cn/cmedical/305769.html,detail page parsed but no mapped fields found
HERB000700,长毛籽远志,not_found,,no exact cmedical result in search page
HERB000702,菖蒲,no_fields,https://www.dayi.org.cn/cmedical/1155991.html,detail page parsed but no mapped fields found
HERB000703,长前胡,no_fields,https://www.dayi.org.cn/cmedical/305773.html,detail page parsed but no mapped fields found
HERB000704,长柔毛委陵菜,not_found,,no exact cmedical result in search page
HERB000699,长毛香科科,no_fields,https://www.dayi.org.cn/cmedical/305771.html,detail page parsed but no mapped fields found
HERB000707,长生铁角蕨,not_found,,no exact cmedical result in search page
HERB000705,长蕊琉璃草,not_found,,no exact cmedical result in search page
HERB000709,巴豆,not_found,,no exact cmedical result in search page
HERB000708,长蒴黄麻,not_found,,no exact cmedical result in search page
HERB000710,长穗地榆,not_found,,no exact cmedical result in search page
HERB000712,长筒瞿麦,not_found,,no exact cmedical result in search page
HERB000719,长药隔重楼,not_found,,no exact cmedical result in search page
HERB000715,长尾婆婆纳,not_found,,no exact cmedical result in search page
HERB000720,长叶艾菊,not_found,,no exact cmedical result in search page
HERB000722,长叶薄荷,not_found,,no exact cmedical result in search page
HERB000721,长叶暗罗,not_found,,no exact cmedical result in search page
HERB000724,长叶长春花,not_found,,no exact cmedical result in search page
HERB000725,长叶车前,not_found,,no exact cmedical result in search page
HERB000726,长叶地榆,not_found,,no exact cmedical result in search page
HERB000729,长叶厚壳桂,not_found,,no exact cmedical result in search page
HERB000727,长叶榧树,not_found,,no exact cmedical result in search page
HERB000728,长叶哥纳香,not_found,,no exact cmedical result in search page
HERB000732,长叶千里光,not_found,,no exact cmedical result in search page
HERB000735,长叶天名精,not_found,,no exact cmedical result in search page
HERB000737,长叶野萝卜,not_found,,no exact cmedical result in search page
HERB000736,长叶香茶菜,not_found,,no exact cmedical result in search page
HERB000734,长叶松,not_found,,no exact cmedical result in search page
HERB000739,长圆叶小波,not_found,,no exact cmedical result in search page
HERB000741,长籽马钱,not_found,,no exact cmedical result in search page
HERB000746,炒山甲,not_found,,no exact cmedical result in search page
HERB000747,炒山甲珠,not_found,,no exact cmedical result in search page
HERB000745,炒麦芽,no_fields,https://www.dayi.org.cn/cmedical/1156262.html,detail page parsed but no mapped fields found
HERB000748,炒神曲,no_fields,https://www.dayi.org.cn/cmedical/1155964.html,detail page parsed but no mapped fields found
HERB000749,炒苏子,not_found,,no exact cmedical result in search page
HERB000751,朝鲜苍术,not_found,,no exact cmedical result in search page
HERB000750,朝鲜白头翁,not_found,,no exact cmedical result in search page
HERB000756,朝鲜狼牙刺,not_found,,no exact cmedical result in search page
HERB000755,朝鲜蓟,not_found,,no exact cmedical result in search page
HERB000754,朝鲜槐,not_found,,no exact cmedical result in search page
HERB000757,朝鲜冷杉,not_found,,no exact cmedical result in search page
HERB000759,朝鲜罗万,not_found,,no exact cmedical result in search page
HERB000758,朝鲜连翘,not_found,,no exact cmedical result in search page
HERB000753,朝鲜当归,no_fields,https://www.dayi.org.cn/cmedical/1116059.html,detail page parsed but no mapped fields found
HERB000761,朝鲜五角枫,not_found,,no exact cmedical result in search page
HERB000762,朝鲜淫羊藿,not_found,,no exact cmedical result in search page
HERB000763,炒香干蟾蜍,not_found,,no exact cmedical result in search page
HERB000765,炒枳壳,not_found,,no exact cmedical result in search page
HERB000764,炒枣仁,no_fields,https://www.dayi.org.cn/cmedical/1155990.html,detail page parsed but no mapped fields found
HERB000768,车前叶蓝蓟,not_found,,no exact cmedical result in search page
HERB000769,车前与车前草,not_found,,no exact cmedical result in search page
HERB000771,车桑子叶,no_fields,https://www.dayi.org.cn/cmedical/1115895.html,detail page parsed but no mapped fields found
HERB000774,陈蒿,not_found,,no exact cmedical result in search page
HERB000778,陈棕炭,not_found,,no exact cmedical result in search page
HERB000776,辰砂,not_found,,no exact cmedical result in search page
HERB000773,陈冬菜卤汁,no_fields,https://www.dayi.org.cn/cmedical/1113913.html,detail page parsed but no mapped fields found
HERB000777,沉香,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/300174.html,matched page but target columns already had values
HERB000782,西南唐松草,not_found,,no exact cmedical result in search page
HERB000780,秤杆升麻,no_fields,https://www.dayi.org.cn/cmedical/1113916.html,detail page parsed but no mapped fields found
HERB000785,澄茄子,no_fields,https://www.dayi.org.cn/cmedical/1115898.html,detail page parsed but no mapped fields found
HERB000786,蛏子,not_found,,no exact cmedical result in search page
HERB000793,赤豆,not_found,,no exact cmedical result in search page
HERB000791,齿瓣延胡索,no_fields,https://www.dayi.org.cn/cmedical/1113934.html,detail page parsed but no mapped fields found
HERB000796,翅果黄芪,not_found,,no exact cmedical result in search page
HERB000795,赤梗藤,not_found,,no exact cmedical result in search page
HERB000804,赤松,not_found,,no exact cmedical result in search page
HERB000805,赤硝,no_fields,https://www.dayi.org.cn/cmedical/1156218.html,detail page parsed but no mapped fields found
HERB000810,驰野美登木,not_found,,no exact cmedical result in search page
HERB000811,齿叶睡莲,not_found,,no exact cmedical result in search page
HERB000815,重瓣萱草,not_found,,no exact cmedical result in search page
HERB000816,重瓣栀子,not_found,,no exact cmedical result in search page
HERB000819,重楼排草,not_found,,no exact cmedical result in search page
HERB000820,崇明八角莲,not_found,,no exact cmedical result in search page
HERB000824,臭阿魏,not_found,,no exact cmedical result in search page
HERB000828,臭冷杉,not_found,,no exact cmedical result in search page
HERB000827,臭节草根,no_fields,https://www.dayi.org.cn/cmedical/1113634.html,detail page parsed but no mapped fields found
HERB000832,臭苜蓿根,no_fields,https://www.dayi.org.cn/cmedical/1113648.html,detail page parsed but no mapped fields found
HERB000834,臭味红豆,not_found,,no exact cmedical result in search page
HERB000839,除虫菊,not_found,,no exact cmedical result in search page
HERB000838,樗白皮,no_fields,https://www.dayi.org.cn/cmedical/1113689.html,detail page parsed but no mapped fields found
HERB000840,雏菊,not_found,,no exact cmedical result in search page
HERB000836,臭梧桐根,no_fields,https://www.dayi.org.cn/cmedical/1113654.html,detail page parsed but no mapped fields found
HERB000844,樗叶花椒,not_found,,no exact cmedical result in search page
HERB000845,樗叶花椒根,not_found,,no exact cmedical result in search page
HERB000841,楮实,no_fields,https://www.dayi.org.cn/cmedical/1113720.html,detail page parsed but no mapped fields found
HERB000847,川八角莲,not_found,,no exact cmedical result in search page
HERB000848,川百合,not_found,,no exact cmedical result in search page
HERB000846,樗叶花椒皮,no_fields,https://www.dayi.org.cn/cmedical/1113734.html,detail page parsed but no mapped fields found
HERB000850,川赤芍,not_found,,no exact cmedical result in search page
HERB000852,川赤芍,not_found,,no exact cmedical result in search page
HERB000851,川产九节龙,not_found,,no exact cmedical result in search page
HERB000854,川滇金丝桃,not_found,,no exact cmedical result in search page
HERB000849,川贝母,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/300184.html,matched page but target columns already had values
HERB000856,川滇淫羊藿,not_found,,no exact cmedical result in search page
HERB000858,川杜仲,not_found,,no exact cmedical result in search page
HERB000857,川东獐牙菜,not_found,,no exact cmedical result in search page
HERB000863,川黄芩,not_found,,no exact cmedical result in search page
HERB000859,川鄂淫羊藿,not_found,,no exact cmedical result in search page
HERB000861,川蚣,not_found,,no exact cmedical result in search page
HERB000864,川槿皮,not_found,,no exact cmedical result in search page
HERB000862,川黄连,not_found,,no exact cmedical result in search page
HERB000865,川菊,not_found,,no exact cmedical result in search page
HERB000866,川黎果,not_found,,no exact cmedical result in search page
HERB000867,川楝皮,not_found,,no exact cmedical result in search page
HERB000869,穿龙薯蓣,not_found,,no exact cmedical result in search page
HERB000874,川黔翠雀花,not_found,,no exact cmedical result in search page
HERB000872,川牛膝,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/300189.html,matched page but target columns already had values
HERB000876,穿山甲,not_found,,no exact cmedical result in search page
HERB000875,川山橙,not_found,,no exact cmedical result in search page
HERB000882,川西淫羊藿,not_found,,no exact cmedical result in search page
HERB000883,川西獐牙菜,not_found,,no exact cmedical result in search page
HERB000885,穿心莲叶,not_found,,no exact cmedical result in search page
HERB000884,穿心莲,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/300194.html,matched page but target columns already had values
HERB000888,川续断,not_found,,no exact cmedical result in search page
HERB000887,川芎,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/306239.html,matched page but target columns already had values
HERB000890,串珠耳叶苔,not_found,,no exact cmedical result in search page
HERB000889,川藏香茶菜,not_found,,no exact cmedical result in search page
HERB000895,垂珠算盘子,not_found,,no exact cmedical result in search page
HERB000896,垂子买麻藤,not_found,,no exact cmedical result in search page
HERB000899,唇萼薄荷,not_found,,no exact cmedical result in search page
HERB000901,椿根皮,not_found,,no exact cmedical result in search page
HERB000909,刺菜蓟,not_found,,no exact cmedical result in search page
HERB000906,唇柱苣苔,not_found,,no exact cmedical result in search page
HERB000907,刺柏,not_found,,no exact cmedical result in search page
HERB000912,茨菇,not_found,,no exact cmedical result in search page
HERB000911,刺豆蔻,not_found,,no exact cmedical result in search page
HERB000913,刺瑰,not_found,,no exact cmedical result in search page
HERB000914,刺果番荔枝,not_found,,no exact cmedical result in search page
HERB000915,刺果甘草,not_found,,no exact cmedical result in search page
HERB000916,刺果松,not_found,,no exact cmedical result in search page
